cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxYb70bBx3xfsxkHCF4AaABAg,titep sendal cak,2 years ago,@DhannVALL,UCwNC8IwWhz1cxkXAy8qIq9A,1,,https://yt3.ggpht.com/wlx8eFmwx9sI9hk1DJatUGparWqDuBj9CY5hjccuh2N2bEOq7bkp-lQ1mDnDFg1tIpUaeOqAHA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.965518
Ugwn1izNUMDf61Lv5Pl4AaABAg,"Up, supaya membuka mata aremania yg brutal saat itu. Tindakanmu memakan nyawa sodaramu",2 years ago,@tp_channel,UCkfh-n5g-awHeu5SDbQBnag,6,,https://yt3.ggpht.com/Kgl-bBNlKVXnjITEjaoI4ZUNZE8X4bQDgI5t4C6fq4NN0Ioh0q53OBfgEWUcZVftoMkg4N6lKA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.966991
UgxCsbjs5KZenBgipo94AaABAg,1 TAHUN BERLALU TRAGEDI KANJURUHAN,2 years ago,@anggaasoy8281,UCSoRDEQlrG02RTAeZY6bAdw,1,,https://yt3.ggpht.com/ytc/AIdro_ldaUsNgzKJr_3qUs4Z57f527Wogx24jWCDa3hXQjs=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.968432
UgxWD9-BEr8yC2BDnFh4AaABAg,Nooohhh... Yg sampai saat ini usut tuntas ?? Yg mau di usut apa klo sumbernya suporter itu sendirii...mau ndak suporter mengakui bahwa ini adalah ulah dr fans..,2 years ago,@abadileather1190,UCIg2V89wgn23ZH2PM9ChjRg,14,,https://yt3.ggpht.com/TtZ965l9YncRO1hKwgpQEkYem2Y5pPvjpt2kkyh58L4ndnSMHeua-W2_sdAZJofIH6pe1usGsg=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.969901
UgxiD8RHG-w1AXs-fiV4AaABAg,BIADAB,2 years ago,@dwimeiriskyanto837,UCl0DkY82-3H6giAh8WvB6gw,1,,https://yt3.ggpht.com/ytc/AIdro_k3h2BWZXQhofSIWdnD8D9uBFrcWJ8g9ehzf6W14Yg=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.971325
Ugwo2Ogv0fGCewupPqV4AaABAg,"Alhamdulillah, pemain persebaya selamat. 
Tetimakasih buat Kepolisian yg telah bejuang menjaga pemain. 
seandainya ada kejadian yg tak diinginkan  pemain persebaya jadi korban jelas aremania harus dipenjarakan. ini aja sudah melanggar hukum, menghadang, melempari barakuda. 
kalaupun persebaya menuntut aremaniapun bisa, ada saksi, ada bukti vidionya. 
Semoga ini jadi pembelajaran buat semua, 
Alhamdulillah Alloh menyelamatkan pemain persebaya. 
Trimakasih kepolisian yg telah berjuang. menjaga dan mengamankan team persebaya.",2 years ago,@Mamad1757,UCLkK1kE89AFYYMurKlq0mYA,9,,https://yt3.ggpht.com/s4VsCdjSEfEb5HqeIfjauvlLgi8rPjNiuSnUxFTRpyAt2E5fgmxxhBvQZkenL7KWY2m3pYTv3w=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.972752
Ugx4PHqtF2DYzPfBQwN4AaABAg,Najwa shihab mingkem,2 years ago,@PamanMoskov,UCY5uZFpTScXjsslgjRKJDLQ,7,,https://yt3.ggpht.com/ytc/AIdro_nusKmZATTFepe_OlKa8JyO-6iYOa1X47MpI9Y2RzmxHnb3yNgJRjgNAhXoZlMjqL8eQA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.974259
Ugx2M3g2woWPWB8qheF4AaABAg,Tepat setahun yg lalu...,2 years ago,@oktosetyowahono7284,UCmogO_4_xxHeYs-Wytm1-_w,3,,https://yt3.ggpht.com/ytc/AIdro_k63hxNaym7o7XHBFip_GlgbEYCtcaIVS7oac5PdTO1zFbyUM1FWY_IKcO0pMDJ756b2Q=s88-c-k-c0x00ffffff-no-rj,False,False,1718606203.975686
UgzGjp6UwqfR07AVyfh4AaABAg.9vMjxH2JVIG9vMkGhdRVTV,"Menang atau kalah sudah biasa, kalau pemgen menang terus bikin liga sendiri aja para aremania",2 years ago,@RizkyMohamad-nx3lu,UCrsUS3cl146ih0tItuZx07g,3,,https://yt3.ggpht.com/ytc/AIdro_lp9OQ-_ykMGuXZ9KrcKyPSm9kA9vB9cMF5T5UXie-0OmMMmgygTjG1BuATiGxiSrkuCQ=s88-c-k-c0x00ffffff-no-rj,False,True,1718606204.146021
UgwCdvKFmLzXjEXIudp4AaABAg,Gak kerasa kejadian sudah 1 th yg lalu selamat buat pahlawan pemain persebaya kalian sudah menang disana dgn skor 2-3 statistik sho musim kemarin 10 gol 10 asist 135 nyawa salam satu nyali wani,2 years ago,@diasminataputra6614,UC-EwD1AJh11qp7YagVEciOQ,22,,https://yt3.ggpht.com/ytc/AIdro_mkgbhAXHtiJqBKj4TBL5zO3fVlcC8jWezWqVTBqVLKL_Q=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.430436
UgzVL6W4rV5WjUvVGPF4AaABAg,"Saya tidak menyalahkan dari pihak mna pun turut mengenang wafat nya saudara kita sudah genap 1 tahun,semoga tidak terulang kembali tragedi seperti ini",2 years ago,@erlianaLiana,UC4LIZiLQxJrQvk2artV_A7A,1,,https://yt3.ggpht.com/ytc/AIdro_k8GjNiCECo12FOY9lA7bNUVwYiFLUAtJCer6l41_qK5-6jt4IxJrSx_wW8JAcTX-SIUg=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.432137
Ugw40C0Q2Qvsu8uiu_54AaABAg,Terlihat siapa yg suporter kampungan,2 years ago,@bimbim-im5ug,UCuTckv59X3BPW6kE6Uf8QMw,9,1,https://yt3.ggpht.com/ytc/AIdro_nye_oI4ne_q0S8o1o6__V2meWpz0jzJlOvoRWn3NFpKjFhE2zkT7VRbebnj1Jk37bEqA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.433712
Ugy3u5bHmDFOfqPRLgp4AaABAg,WANI,2 years ago,@alifikri2412,UC-UYW8ubSNVX3CqmWX6n_ug,1,,https://yt3.ggpht.com/ytc/AIdro_n5KAebS_Q57vK9I1CZnbhiGvLQWSxtJ317-60iW5w=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.435158
UgzdWhIBDBhnizNLlWV4AaABAg,"Wajar si mereka banyak yang mati ,pada anarkiss",2 years ago,@MuhamadHanifFadliansyah,UCl6jeRSNuXY1UHXCTgsMviA,10,,https://yt3.ggpht.com/ytc/AIdro_m5DHdJOQs40hzoitGNZg5x-fmV6OYmJoszNAslGR0idT_rVnRjRUDprHsTC8XFm7CrIA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.436648
UgyA51uXrp7CJLTQ0D14AaABAg,"Nyayian aremasu sng muni ""dibunuh saja"" Eehhh tibak e arema dewe seng terbunuh. 😂😂",2 years ago,@JawaPresidenIndonesia,UCvstGquc20rsNIlO1Qkpwdw,8,,https://yt3.ggpht.com/2ikXJc-MdqbPBN3xbUrpXk-IYnovkPTRswMnadt6m_B9C3PQfYgOVTBADEL-DkTZa01jZCawvQ=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.438105
UgytFxxIxC2qo_wfYn54AaABAg,1 Tahun sudah.. Dan semenjak tragedi itu masih banyak kerusuhan yg terjadi😢😢,2 years ago,@maungbodas3792,UCfeXkZbyUKIkFFmSE6qhs6w,12,2,https://yt3.ggpht.com/Qgq_G0CNp6QYES-YAD45cdMfkn-OVhERDgz5uOZgI12ZbN_HkMVZd8vazozGgultNR9v23zQPQ=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.439603
UgyYo8zf2R-cAeALlWp4AaABAg,ya Allah kalian msh di lindungi dari keberingasan singo edan tp allah maha tau siapa yg salah dan yg benar kebenaran pasti akan di tampakkan sendirinya... sehat selalu persebaya sabar dan ikhlas..,2 years ago,@kusnatiindrawati8766,UCfRqSd0U4_BREy3yqO79i5A,5,,https://yt3.ggpht.com/ytc/AIdro_lwedDyzggiLAXoowkuZ9M3u1_zdShChp5YFizR_g=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.44107
UgzpB7T3UI889mpuL9x4AaABAg,"Dalam video Iki,wes isok jelasno kan seng salah asli e sopo",2 years ago,@ramramramrammm,UCSlKNrReisM0OBVFZ-cCdBg,3,,https://yt3.ggpht.com/0H1JjoNmYHPH3FgZvTzn3rbDNBYvqL6Mv1Kh9vByDdCMj-um5FZ7-A-2_iImQu0qP4uRe_kD=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.442502
UgydH_01HCqUW2SRN794AaABAg,Mau bal2an aja kek mau perang dunia ke 2,2 years ago,@denialamsyah4110,UCuQlR5CWnpcfAyhJe3HoUFA,4,,https://yt3.ggpht.com/68nAA_5nD2A6HL43UHzAxgz_hTehZP9QndzKHSpdR9ubgJW9YyR3sAgKG4azYgFfpPRr0xEgHZY=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.444068
UgyLA6VQj_avKQec-Pt4AaABAg,Yang nonton lagi di 1-10-23,2 years ago,@dlogoknjaran1996,UC_0JMQ7pF8m9Yo4M-FdZTBQ,8,,https://yt3.ggpht.com/ytc/AIdro_mQEHeFdit8DCqFxmJdNxieUdmln03KSeGvb-KPkxKUOaJ1ItZl4CLGlAugfCE-iXUMWg=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.445633
UgxHHom7F_Pie1vh5wV4AaABAg,"Yaa saya harap sudahi lah rivalitas,karna sama"" wakilkan jawa timur",2 years ago,@rizkysyahputrax1tkj,UCI9B42g1FZ2o9DPxUUFIOMw,7,,https://yt3.ggpht.com/e9G3UC67U7mi2HPKTtO5YmGKY-q9eA2vyc_YUO2MvQQjPtd9Kf-skmxjdT4PF-RZLkd_S9A8=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.44705
UgyabdCS-8twsZjWldR4AaABAg,"Owhh Selama ini saya sudah terhasut,ternyata aremania duluan yang main api",2 years ago,@rizkysyahputrax1tkj,UCI9B42g1FZ2o9DPxUUFIOMw,10,,https://yt3.ggpht.com/e9G3UC67U7mi2HPKTtO5YmGKY-q9eA2vyc_YUO2MvQQjPtd9Kf-skmxjdT4PF-RZLkd_S9A8=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.448492
UgzvnCypsdgQf7Q7bgR4AaABAg,"Iki pertandingan seng mengerikan gawe aku Karo anak2 ku lorrr, anakku Bonek sejati umure 16 THN budal Nang malang teko Pasuruan nonton Karo mas ponaan tanpa ijin aku alasane sambang mas ponaan seng kuliah ndok malang, ternyata diam2 nonton ndok kanjuruhan nyamar gawe seragam Arema jare tuku ndok sekitar stadion 
Sore menjelang pertandingan baru anakku ngabari nek delok pertandingan, kaget lorr dredek cuman ISO pesen ati2 le ojok adoh2 Karo mas
Sampek pertandingan selesai aku cuman nonton di Indosiar aman nggak onok kerusuhan, baru isu e pas budal kerjo Sampek terminal bungur delok berita nek onok kerusuhan bahkan onok korban satus lebih rasane atiku koyok di eres2 lor dredek keringat dingin nggak isok ngomong opo2 nggak onok kabar teko anakku Sampek awan kerjo nggak konsen tak telpon terus bolak balik tapi tetep nggak onok kabar, konco2 ne tak telpon nggak eroh kabare, budene tak telpon Yo nggak ero kabare lemes lorrr
Tapi sukur Nang Gusti ALLAH awan baru onok kabar anakku aman rasane aku Lego tapi Yo tetep lemes lorr, bengi critone mari pertandingan anakku Karo Mase langsong metu stadion ndok lokase seng akeh korbane iku waktu iku jare anakku pintu sek gorong ditotop begitu anakku Mase Karo beberapa penonton wes metu la iku pintu ditutup terus
Ceritone anakku Nang Jero iku suasana wes nggak kondusip desek desekkan wes mulai ketok korban keinjek, suasana di luar stadion malah horor, anakku baru sampek kos kosane Mase jam 2 dinihari, ikupun jare mari ngeterno koncone mas e sing Yo dadi korban patah kaki
Siang anakku ngabari gawe hp ne mas e nek de e moleh bareng Mase gowo motor aku pas Yo moleh kerjo jam 6sore, ketemu tak rangkul tak ambungi anakku baru rasane plong lur",2 years ago (edited),@JakeKoni-h1t,UCPQyKs-8Xh-AZW2CzDvbOJw,70,4,https://yt3.ggpht.com/ytc/AIdro_n5CE76MVQkMhu6a4iK8az9kQPv_kPr-iuQ5nXhdG29qrENWaHeBnsbgnZdiKIuS-Wfkw=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.449942
UgwnmjpC_a2bZ3ZWEfZ4AaABAg,1 tahun kejadian Kanjuruhan tempat nya hari ini dimana sangat mengerikan nya moments saat itu 😢,2 years ago,@Ahmadfauzi-wc2xv,UC93bqgpn8_sRRTY-MlblJog,5,,https://yt3.ggpht.com/ytc/AIdro_m1rbfBXTrqWAks1GutP7kEFu5gmuI3QhuoKLogMEY=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.451362
UgyRXX0aw25_hEEu3vp4AaABAg,jangkep setahun,2 years ago,@davidprastyo6147,UCqZrXH9aVU8ua0pGRtLLARw,1,,https://yt3.ggpht.com/ytc/AIdro_n7tACUr9PQFwp_YTnThkRQrCe_XP0LepYfdZUkH85dB2PZ=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.45291
Ugx86KgUf5uqGVwAFnR4AaABAg,Aremati,2 years ago,@triagush6584,UCRT6VKuYH4wgHqP13kvV8-Q,2,,https://yt3.ggpht.com/ytc/AIdro_kaeTmeGErgW6GMq79VIYDj3SfqKisxwJ9GB1ILvaIq02P5=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.454444
UgwWeRwepC-kxlWWef94AaABAg,1 Tahun Berlalu...dan kasus semakin gelap....,2 years ago,@dwitorro,UCpY2pbRkE7YdvFU1r2jrFJg,1,,https://yt3.ggpht.com/ytc/AIdro_lDN6fUDTGl_uLano1B2zQjGwz01xDbZLhcjJ-KR-liRg=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.455902
Ugwfh_RUhVu7fWmb0kh4AaABAg,Memories 1 tahun 🔥🔥,2 years ago,@IrvanMaulana-b6h,UCdb6s_8-eymir2NuzUZXQxQ,12,,https://yt3.ggpht.com/_DTjsSDzwsO2UbguncFsMxDYHrCRnAC12thxybjVYXzdhYt-r3FMI0B9PxSMTy2ZGfk_xq_A=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.457316
UgyMCOHenDdWGmucL9t4AaABAg,Fisik pemain persebaya cuma 45 wat,2 years ago,@mochilyas5140,UC-g-In_BLdT0buyxsFyJCqw,1,,https://yt3.ggpht.com/ytc/AIdro_nWBkhs3XZcENi1MSPCdcXzpUjnMm2sZJbVobSifX-nvmmNb8bXfpOmj_RTnLGbL03qbA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606204.458783
Ugw40C0Q2Qvsu8uiu_54AaABAg.9vKBwhn3YvDA935TbHh6DB,iya hahaha SDM rendah 😂,1 year ago,@MuhammadAdipura,UCjtFzheEMpEDf0LqIiFVw_A,0,,https://yt3.ggpht.com/WWMTubepJp8T_N50xkTC8q059WAtTwYcDIBOBxIxPpwMrTF9RLe2B9fL-1QRhZU2Oax00ItYbw=s88-c-k-c0x00ffffff-no-rj,False,True,1750142204.630665
UgytFxxIxC2qo_wfYn54AaABAg.9vJvtQxFW9O9yh3Alif-so,"PSSI perlu ngasih denda ke suporter jangan club terus
Biar dewasa dan perlahan ilang suporter dungu😂",2 years ago,@bhilfuud7295,UCww_wVvHXw3s2FtGsRmzIKg,2,,https://yt3.ggpht.com/ytc/AIdro_lVwICIdXFa1ZqPnlJnTv4SFfuRU1A_AODteTbyCBrRW5xHRe5Uim_mgvN8Z2GT4g_3fA=s88-c-k-c0x00ffffff-no-rj,False,True,1718606204.834644
UgytFxxIxC2qo_wfYn54AaABAg.9vJvtQxFW9O9yh3CynRrDp,Belum tentu yg meninggal bersalah,2 years ago,@bhilfuud7295,UCww_wVvHXw3s2FtGsRmzIKg,0,,https://yt3.ggpht.com/ytc/AIdro_lVwICIdXFa1ZqPnlJnTv4SFfuRU1A_AODteTbyCBrRW5xHRe5Uim_mgvN8Z2GT4g_3fA=s88-c-k-c0x00ffffff-no-rj,False,True,1718606204.836248
UgzvnCypsdgQf7Q7bgR4AaABAg.9vJSZY6_FzeAESeg8IiXbj,alhamdulillah sek dikek i selamet mas keren anak e Bonek sejati,1 year ago,@linawati1294,UCsP363KYqPdqvJR5iTDtSuA,2,,https://yt3.ggpht.com/ytc/AIdro_mr3sO6aMGu-PxAdiKmJekx4QLUupfPeRsGmBBUQZU=s88-c-k-c0x00ffffff-no-rj,False,True,1750142205.017284
UgzvnCypsdgQf7Q7bgR4AaABAg.9vJSZY6_FzeAEfgShMQ6DC,BONEK SEJATI😢 ASLI,1 year ago,@JonzzGodx,UCYItKeqz9URG-l0df3OQonA,1,,https://yt3.ggpht.com/wMQ49176_hhbx2tnbD6rtJ4vCj7bBECV2YjOIP-ll5zLWT56JVcw9DznkLKsCOE3h3dDZ4HY1g=s88-c-k-c0x00ffffff-no-rj,False,True,1750142205.018987
UgzvnCypsdgQf7Q7bgR4AaABAg.9vJSZY6_FzeAJeeaZqqSrH,"Anakmu sungguh nekat tapi alhamdulillah selamat dunia akhirat. Ya ampun.... Padahal de'e arek Bonek, lilo nyamar dadi Arema demi iso ndelok klub kebanggaan e langsung Nang stadion. 😢",11 months ago,@Ersha.Atmanegara,UC4T80PVa2c2Y3XVMTKhmTQg,1,,https://yt3.ggpht.com/YKDHOumXmGAlWF6-YOC4adZq0wYLuGFQqQWMrA3tIqkKvhpuNM3zqiVnUqrQCCi1PhguK0IK8dc=s88-c-k-c0x00ffffff-no-rj,False,True,1752734205.021408
UgzvnCypsdgQf7Q7bgR4AaABAg.9vJSZY6_FzeA3IjI_XdJX_,Ketang Ketang anakmu gak melok mati pisan katek nyusup nyusup nyamar dadi Arema iku,2 years ago,@jefryperdana6099,UCkd1M3qU5TkDEad1uCNThpw,0,,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s88-c-k-c0x00ffffff-no-rj,False,True,1718606205.022957
UgyOeh_VedWZOJUdIqZ4AaABAg,"Aku yo aremania, tak akoni gak sepenuhe salah isilop, tp suporter e dewe ancen akeh sing gak dewasa. Gawe pembelajaran pisan sih gawe aremania ...",2 years ago,@ridzkiramadhan93,UCoG_XGeEc-Ik84bkcVAqKgQ,6,2,https://yt3.ggpht.com/ytc/AIdro_mRfsIkRFQ7OOg51D9GFq2po0N_pITryBUh-BGrHboFvA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.337078
UgzyY0lmZTBCRBBgNQt4AaABAg,"Tragedi kelam untuk kedua Tim, khususnya sepak bola Indonesia",2 years ago,@rafiii8,UCUM5iR5uGqE04mrrOZh8Afg,1,,https://yt3.ggpht.com/GdmAMxTAcx3-R0EOISi2KwvD6cIcBwPXmpU6gU7AsQA9Ytg9oskqhG37WSNKB3UN7uZF1HNO=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.338745
Ugz6SgqMDevlYOsbyN94AaABAg,Tepat hari ini malam ini tragedi itu terjadi,2 years ago,@vinstzy4250,UC5lOtavly3V6Gg6zsk8t-TQ,1,,https://yt3.ggpht.com/ytc/AIdro_n_SZ3IoTNdqg3PgvbqEPnGKJhpKpbttM2V3JB41XsR5do=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.340233
UgyvfRPljmrIeuDJPUZ4AaABAg,d banned saja klub nya Arema kelakuan supporter nya Aremania seperti hewan ga punya otak klo ngmg sebut BONEK yg gembel lah maling gorengan lah lihat sekarang malah lebih parah lho Sam nyawa melayang sampe 135 lebih parah,2 years ago,@dianadwiwulandari4904,UCgkKKE8UjeKq6NSDC03QDlw,2,,https://yt3.ggpht.com/ytc/AIdro_m22eMUXOx7RhNRM0na3GAKXgFIBwyKY4Tuxjlw_1w=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.341703
UgxYkdtpB0esuyvjQeN4AaABAg,aku ndelok wes peng 4 iki,2 years ago,@AndikaPutra-wf8nt,UCYWe0AmUWPuuvFqiyDTnWPA,2,1,https://yt3.ggpht.com/ytc/AIdro_moCZ5rBmdC6T6DfnNLeOCOYnDs09rFfjE0BHvwAMqx0sU=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.34318
Ugzv8RRveLGx8-D0GNp4AaABAg,seharus nya Arema jgn hanya d sanksi tp d banned selama 5 tahun tdk boleh ikut kompetisi d liga Indonesia biar sadar supporter nya maka nya mas Gilang juragan 99 keluar dr Arema bikin malu sekarang ga punya investor rasain,2 years ago,@dianadwiwulandari4904,UCgkKKE8UjeKq6NSDC03QDlw,2,,https://yt3.ggpht.com/ytc/AIdro_m22eMUXOx7RhNRM0na3GAKXgFIBwyKY4Tuxjlw_1w=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.344628
Ugx0YlNb0lfIJqHYthJ4AaABAg,Biadap Suporter aremania ini.. Layak di sematkan Pengikut Dajjal..,2 years ago,@ImamBaidowi-m9r,UCH_yo6vshYdwFDt6aLRIC4A,1,,https://yt3.ggpht.com/raRPTYPhZaMuvjZyPOTKLSmfx8FGUFyvUF2YYD46SCe7j8OMIRJxtvluq57-coFc0Okaa8kgYQ=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.346066
UgxEAS2RIH9-gftwQzB4AaABAg,Persebaya Emosi Jiwaku,2 years ago,@Ramj-DRS,UCOijww_M-XT8jZ0teHLypcg,1,,https://yt3.ggpht.com/4acYsWmU554k-ltgUqja2L1IFGk9dVQkJjv6CNghXk3eoOKEkTJGu0_YQwx2xToML7uoXKSu=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.347505
Ugw_XEiSC5UfQZv1XEh4AaABAg,bedes guoblok ngnu di tabrak ae,2 years ago,@ferikurniawan7509,UCHgcLQzxCuKidMwUxnhtEgw,3,,https://yt3.ggpht.com/ytc/AIdro_n7ADe6ASldIJ0PRvKIg9TYtvO3Rqxq-vqcQrVoQDY=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.348971
UgwUbOHXqk7pVtDjGKV4AaABAg,"Dari video ini kita benar benar bisa melihat apa yg sesungguhnya terjadi. Suporter aremania sudah sangat kelewatan, ini sudah bukan lagi soal sepakbola",2 years ago,@aplikasibangjo,UCwyqjdFpgIPeJFd0yIC6mPQ,7,1,https://yt3.ggpht.com/ytc/AIdro_ndFpyGT7_UNwmLeK22fvRJe_elFrr8n4A2H5duO42CFw=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.350415
Ugz7m6tHjMdtGVqBYHd4AaABAg,Kok gk ditubruki ae bedese iku,2 years ago,@sunaelo1506,UCa4eXjY8w4QA0BQVjILSttQ,2,,https://yt3.ggpht.com/ytc/AIdro_n-EsTB1Jpbj8koZde__oabvXev05QS3cBope0yQNU=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.351853
UgwjpSRfmVLxEdLlVid4AaABAg,Bedes tetaplah bedes,2 years ago,@sunaelo1506,UCa4eXjY8w4QA0BQVjILSttQ,1,,https://yt3.ggpht.com/ytc/AIdro_n-EsTB1Jpbj8koZde__oabvXev05QS3cBope0yQNU=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.353292
UgxG5ysTEmPY23cS3UF4AaABAg,supoter mati ya karena ulah mereka sendiri,2 years ago,@cabaibalap8124,UCtqk7fQACJLTV2KFyvBMkkA,2,1,https://yt3.ggpht.com/uM3Yxd9QYWikKPIIUgKj_7KyZ8rfQN-e2KkvhOIQxvr7L4GQqAYzUy0SVKW4H5NcLVwlzXtLWA=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.354905
UgzSWus0Ce0yD2qWlcd4AaABAg,Harus nya di blacklist si suporter kayak gini,2 years ago,@daffafahreza7054,UC_mmuwUn5zkpJRLqu14fnjQ,1,,https://yt3.ggpht.com/ytc/AIdro_l1AfXwYt3eKW9EapvOrAK2hByjQx_0lYiqzcBupIBIWJw=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.356381
UgyVFUv53a_qVCgfq514AaABAg,Malang gitu amat yaa😅,2 years ago,@ambihermaulana3147,UCMu3udAutOPzjBtFEt4UzGw,2,,https://yt3.ggpht.com/ytc/AIdro_mgGVwuDfQmVuEar6T-E0rSZCMNinEU9tcZ2-hz8uVmBvU=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.357822
UgxAFzMW07KdDd2X01t4AaABAg,Supporter beban,2 years ago,@ambihermaulana3147,UCMu3udAutOPzjBtFEt4UzGw,3,,https://yt3.ggpht.com/ytc/AIdro_mgGVwuDfQmVuEar6T-E0rSZCMNinEU9tcZ2-hz8uVmBvU=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.359251
Ugw9mR1NOmqqsROFzZd4AaABAg,"apa mereka masih merasa korban? merasa paling korban? padahal dampak yang mereka ciptakan merugikan dan membahayakan manusia. oalah edan temenan dek malang, g onok sing manusiawi",2 years ago,@modesenyapofficial5134,UCWz0o8m9Azvc5t5h_x01fcw,3,,https://yt3.ggpht.com/eXhuoC14im5AcBr2H0j50khEgULOAZV4moCZHb9wXzNi-ksuDC48q6Bmyz4tbnxqgrkro2-m-g=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.360692
Ugy3Q97_ckBZA8IdEiN4AaABAg,"Sampai sekarang saya menantang YULI ""BANGSAT"" SUMPIL bertarung di bukit Soeharto....Yuli iki hukum rimba yang bicara",2 years ago,@SnupDog-my8nh,UCM7FLQGgQipsXYfLNhpGbjw,2,,https://yt3.ggpht.com/ytc/AIdro_nuNlfceTDiBSTQUhxQ56YDJFbBu1DjRfTpJMFP6ck9D0x3tsglom8eMUA2blBLpRVU8w=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.362165
Ugw0IhVr1-gig5Gt1ft4AaABAg,"Kangen karo 1 pemain mahmoed eid, coba gowo moleh min gandeng no bruno tambah ngosek maine",2 years ago,@towerchannel7079,UCtpfzy8PmEYfFVIZuJtDgwA,1,,https://yt3.ggpht.com/Lx2CJlSSgfJLEMY5TM6TsXGmsbU0No3JX8pyWi7RayeQrwxX6g3QiNd5CSJXD-JyQfo-iVyJSw=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.363594
Ugxl6O3AyHKhUm_1Lch4AaABAg,"Oalah,ternyata udah di rencanakan mulai dari sini agak paham aku",2 years ago,@yohanesprasetyo7204,UCllv91FHvCdtfMbPrttkkdQ,1,,https://yt3.ggpht.com/ytc/AIdro_mS_CCK-QXw5Ab053XYwPFS2OCJIhM__ZIyQCZzNXZysj7xsL0hhcV-s6JSg44FmwyM0A=s88-c-k-c0x00ffffff-no-rj,False,False,1718606205.365019
UgyOeh_VedWZOJUdIqZ4AaABAg.9vHjMLFCn769vKaXd3hmH3,"masalahe sampe saiki aremania sek suket teki, malah nyalahno isilop padahal yo awale aremania sisan sing terlalu provokasi
tidak ada asap kalau tidak ada api",2 years ago,@sayabingung,UCCfY-P1jngf9xmmZeJ1FcCg,2,,https://yt3.ggpht.com/ytc/AIdro_lqoAYU37sFGMqt6PmulEzpcvRdqKlykumnqUJ2L-Y=s88-c-k-c0x00ffffff-no-rj,False,True,1718606205.530569
UgyOeh_VedWZOJUdIqZ4AaABAg.9vHjMLFCn76AJeuXj7iLdc,"Arema iku utek e matek, ndase teko watu. Mangkane nek ketemu makhluk koyok ngono iku, ndang dieksekusi ae ben dadi pembelajaran gawe wong sing waras",11 months ago,@Ersha.Atmanegara,UC4T80PVa2c2Y3XVMTKhmTQg,1,,https://yt3.ggpht.com/YKDHOumXmGAlWF6-YOC4adZq0wYLuGFQqQWMrA3tIqkKvhpuNM3zqiVnUqrQCCi1PhguK0IK8dc=s88-c-k-c0x00ffffff-no-rj,False,True,1752734205.533095
